"","Country","ReGroup","SubScenario","Amount","Share"
"376","Other HICs","Top 10%","Implicit_cons",13050.3752102524,0.230168209710517
"377","Other HICs","Top 10%","Implicit_prod",68861.2185443786,0.26200225402256
"378","Other HICs","Top 10%","Null",NA,NA
"379","Other LICs","Bottom 50%","Explicit",410.494788340543,0.1641878287945
"380","Other LICs","Bottom 50%","Explicit_Implicit_cons",1233.029723765,0.239600115062367
"381","Other LICs","Bottom 50%","Explicit_Implicit_prod",4374.13046791098,0.23572814671258
"382","Other LICs","Bottom 50%","Implicit_cons",822.534935424456,0.310854501193412
"383","Other LICs","Bottom 50%","Implicit_prod",3963.63567957044,0.24686824584684
"384","Other LICs","Bottom 50%","Null",NA,NA
"385","Other LICs","Next 40%","Explicit",923.926456386612,0.369547880140363
"386","Other LICs","Next 40%","Explicit_Implicit_cons",2230.40027212923,0.433407363616119
"387","Other LICs","Next 40%","Explicit_Implicit_prod",8111.18893418642,0.437123572128956
"388","Other LICs","Next 40%","Implicit_cons",1306.47381574262,0.493745917436752
"389","Other LICs","Next 40%","Implicit_prod",7187.2624777998,0.447646308534477
"390","Other LICs","Next 40%","Null",NA,NA
"391","Other LICs","Top 10%","Explicit",1165.73233763322,0.466264291065137
"392","Other LICs","Top 10%","Explicit_Implicit_cons",1682.76838320106,0.326992521321514
"393","Other LICs","Top 10%","Explicit_Implicit_prod",6070.50657333991,0.327148281158465
"394","Other LICs","Top 10%","Implicit_cons",517.036045567833,0.195399581369835
"395","Other LICs","Top 10%","Implicit_prod",4904.77423570668,0.305485445618683
"396","Other LICs","Top 10%","Null",NA,NA
"397","Other LMICs","Bottom 50%","Explicit",13993.3261599177,0.31709343506653
"398","Other LMICs","Bottom 50%","Explicit_Implicit_cons",50302.3727386008,0.382255845796216
"399","Other LMICs","Bottom 50%","Explicit_Implicit_prod",107803.558328865,0.302468072005921
"400","Other LMICs","Bottom 50%","Implicit_cons",36309.0465786832,0.415133743492028
"401","Other LMICs","Bottom 50%","Implicit_prod",93810.2321689477,0.300401302890125
"402","Other LMICs","Bottom 50%","Null",NA,NA
"403","Other LMICs","Next 40%","Explicit",19349.3564214414,0.438462866075121
"404","Other LMICs","Next 40%","Explicit_Implicit_cons",56398.9382564763,0.428584630734411
"405","Other LMICs","Next 40%","Explicit_Implicit_prod",156863.405905497,0.440116937585478
"406","Other LMICs","Next 40%","Implicit_cons",37049.581835035,0.423600536264759
"407","Other LMICs","Next 40%","Implicit_prod",137514.049484055,0.440350681110254
"408","Other LMICs","Next 40%","Null",NA,NA
"409","Other LMICs","Top 10%","Explicit",10787.2949345164,0.244443698858349
"410","Other LMICs","Top 10%","Explicit_Implicit_cons",24892.15786038,0.189159523469373
"411","Other LMICs","Top 10%","Explicit_Implicit_prod",91746.0535560092,0.257414990408602
"412","Other LMICs","Top 10%","Implicit_cons",14104.8629258637,0.161265720243213
"413","Other LMICs","Top 10%","Implicit_prod",80958.7586214928,0.259248015999621
"414","Other LMICs","Top 10%","Null",NA,NA
"415","Other UMICs","Bottom 50%","Explicit",8079.70205074183,0.401984784852951
"416","Other UMICs","Bottom 50%","Explicit_Implicit_cons",42639.1825443019,0.515294784464616
"417","Other UMICs","Bottom 50%","Explicit_Implicit_prod",81159.6515993659,0.345560406643206
"418","Other UMICs","Bottom 50%","Implicit_cons",34559.4804935603,0.551648535867322
"419","Other UMICs","Bottom 50%","Implicit_prod",73079.949548624,0.340279720679515
"420","Other UMICs","Bottom 50%","Null",NA,NA
"421","Other UMICs","Next 40%","Explicit",8508.00415475517,0.423293853931564
"422","Other UMICs","Next 40%","Explicit_Implicit_cons",30600.4441526145,0.369806556628047
"423","Other UMICs","Next 40%","Explicit_Implicit_prod",100811.950837907,0.429235685954006
"424","Other UMICs","Next 40%","Implicit_cons",22092.4399978594,0.352645989016726
"425","Other UMICs","Next 40%","Implicit_prod",92303.9466831514,0.42979177447381
"426","Other UMICs","Next 40%","Null",NA,NA
"427","Other UMICs","Top 10%","Explicit",3511.81585401936,0.174721361215485
"428","Other UMICs","Top 10%","Explicit_Implicit_cons",9507.53828478122,0.114898658907337
"429","Other UMICs","Top 10%","Explicit_Implicit_prod",52892.2593915621,0.225203907402788
"430","Other UMICs","Top 10%","Implicit_cons",5995.7224307619,0.095705475115952
"431","Other UMICs","Top 10%","Implicit_prod",49380.4435375427,0.229928504846675
"432","Other UMICs","Top 10%","Null",NA,NA
